Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","2019","2019","kg/ha","6143.9","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","2020","2020","kg/ha","5530.2","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","2021","2021","kg/ha","5762.3","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","2022","2022","kg/ha","5978.7","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","2023","2023","kg/ha","5966.8","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0112","Maize (corn)","2024","2024","kg/ha","5940","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1961","1961","kg/ha","555.6","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1962","1962","kg/ha","555.6","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1963","1963","kg/ha","517.2","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1964","1964","kg/ha","526.3","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1965","1965","kg/ha","609.8","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1966","1966","kg/ha","638.3","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1967","1967","kg/ha","588.2","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1968","1968","kg/ha","533.3","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1969","1969","kg/ha","500","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1970","1970","kg/ha","638.3","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1971","1971","kg/ha","562.5","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1972","1972","kg/ha","562.5","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1973","1973","kg/ha","588.2","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1974","1974","kg/ha","722.2","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1975","1975","kg/ha","533.3","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1976","1976","kg/ha","588.2","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1977","1977","kg/ha","529.4","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1978","1978","kg/ha","555.6","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1979","1979","kg/ha","666.7","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1980","1980","kg/ha","666.7","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1981","1981","kg/ha","529.4","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1982","1982","kg/ha","529.4","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1983","1983","kg/ha","666.7","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1984","1984","kg/ha","512.8","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1985","1985","kg/ha","512.8","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1986","1986","kg/ha","520","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1987","1987","kg/ha","520","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1988","1988","kg/ha","514.3","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1989","1989","kg/ha","514.3","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1990","1990","kg/ha","514.7","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1991","1991","kg/ha","502.3","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1992","1992","kg/ha","504","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1993","1993","kg/ha","507.7","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1994","1994","kg/ha","511.1","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1995","1995","kg/ha","510","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1996","1996","kg/ha","500","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1997","1997","kg/ha","500","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1998","1998","kg/ha","513.9","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","1999","1999","kg/ha","500","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","2000","2000","kg/ha","519.2","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","2001","2001","kg/ha","523.1","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","2002","2002","kg/ha","527.3","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","2003","2003","kg/ha","531.7","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","2004","2004","kg/ha","536.6","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","2005","2005","kg/ha","548.2","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","2006","2006","kg/ha","554.3","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","2007","2007","kg/ha","560.4","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","2008","2008","kg/ha","566.4","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","2009","2009","kg/ha","572","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","2010","2010","kg/ha","577.3","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","2011","2011","kg/ha","582.2","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","2012","2012","kg/ha","613.6","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","2013","2013","kg/ha","608.7","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","2014","2014","kg/ha","603.1","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","2015","2015","kg/ha","603.7","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","2016","2016","kg/ha","605.1","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","2017","2017","kg/ha","606.8","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","2018","2018","kg/ha","609.5","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","2019","2019","kg/ha","607.2","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","2020","2020","kg/ha","583.9","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","2021","2021","kg/ha","600","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","2022","2022","kg/ha","596.8","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","2023","2023","kg/ha","593.5","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","01709.90","Other pulses n.e.c.","2024","2024","kg/ha","596.8","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1961","1961","kg/ha","1762.3","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1962","1962","kg/ha","1785.5","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1963","1963","kg/ha","1722.6","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1964","1964","kg/ha","1763","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1965","1965","kg/ha","1770.8","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1966","1966","kg/ha","1774.8","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1967","1967","kg/ha","1759.2","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1968","1968","kg/ha","2139.8","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1969","1969","kg/ha","2248.7","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1970","1970","kg/ha","2376.3","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1971","1971","kg/ha","2425.4","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1972","1972","kg/ha","2455.6","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1973","1973","kg/ha","2557.2","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1974","1974","kg/ha","2641.2","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1975","1975","kg/ha","2629.7","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1976","1976","kg/ha","2784.3","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1977","1977","kg/ha","2792.9","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1978","1978","kg/ha","2886.2","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1979","1979","kg/ha","2985.5","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1980","1980","kg/ha","3292.8","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1981","1981","kg/ha","3493.4","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1982","1982","kg/ha","3736.3","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1983","1983","kg/ha","3853","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1984","1984","kg/ha","3906","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1985","1985","kg/ha","3941.8","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1986","1986","kg/ha","3977.3","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1987","1987","kg/ha","4039.1","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1988","1988","kg/ha","4110.8","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1989","1989","kg/ha","4247","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1990","1990","kg/ha","4301.8","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1991","1991","kg/ha","4346.5","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1992","1992","kg/ha","4344.6","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1993","1993","kg/ha","4375","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1994","1994","kg/ha","4345.3","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1995","1995","kg/ha","4348.7","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1996","1996","kg/ha","4416.8","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1997","1997","kg/ha","4432.2","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1998","1998","kg/ha","4197.4","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","1999","1999","kg/ha","4251.9","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","2000","2000","kg/ha","4400.7","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","2001","2001","kg/ha","4387.9","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","2002","2002","kg/ha","4469.1","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","2003","2003","kg/ha","4542.6","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","2004","2004","kg/ha","4536.5","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","2005","2005","kg/ha","4573.9","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","2006","2006","kg/ha","4620.1","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","2007","2007","kg/ha","4646.8","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","2008","2008","kg/ha","4916.5","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","2009","2009","kg/ha","5010.5","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","2010","2010","kg/ha","5025.3","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","2011","2011","kg/ha","4999.5","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","2012","2012","kg/ha","5151","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","2013","2013","kg/ha","5166.8","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","2014","2014","kg/ha","5147.7","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","2015","2015","kg/ha","5358.8","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","2016","2016","kg/ha","5097.3","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","2017","2017","kg/ha","5069","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","2018","2018","kg/ha","5203.1","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","2019","2019","kg/ha","5113.7","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","2020","2020","kg/ha","5127.9","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","2021","2021","kg/ha","5226.3","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","2022","2022","kg/ha","5237.8","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","2023","2023","kg/ha","5285.2","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5412","Yield","0113","Rice","2024","2024","kg/ha","5289.9","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1961","1961","kg/ha","628","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1962","1962","kg/ha","652.9","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1963","1963","kg/ha","681.2","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1964","1964","kg/ha","682.7","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1965","1965","kg/ha","655.2","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1966","1966","kg/ha","690.5","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1967","1967","kg/ha","720.3","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1968","1968","kg/ha","768.1","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1969","1969","kg/ha","830","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1970","1970","kg/ha","828.7","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1971","1971","kg/ha","824.8","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1972","1972","kg/ha","784","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1973","1973","kg/ha","828","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1974","1974","kg/ha","835.2","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1975","1975","kg/ha","851","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1976","1976","kg/ha","855.7","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1977","1977","kg/ha","885.4","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1978","1978","kg/ha","942.5","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1979","1979","kg/ha","975.5","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1980","1980","kg/ha","960.2","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1981","1981","kg/ha","979","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1982","1982","kg/ha","990","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1983","1983","kg/ha","1023.2","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1984","1984","kg/ha","1065.7","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1985","1985","kg/ha","1117.1","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1986","1986","kg/ha","1148.2","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1987","1987","kg/ha","1161.7","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1988","1988","kg/ha","1182.3","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1989","1989","kg/ha","1225.8","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1990","1990","kg/ha","1335.8","E","Estimated value",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1991","1991","kg/ha","1296.9","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1992","1992","kg/ha","1386.5","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1993","1993","kg/ha","1523.5","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1994","1994","kg/ha","1503.5","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1995","1995","kg/ha","1533.4","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1996","1996","kg/ha","1517.5","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1997","1997","kg/ha","1589.4","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1998","1998","kg/ha","1624","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","1999","1999","kg/ha","1735.1","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","2000","2000","kg/ha","1797","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","2001","2001","kg/ha","1819.8","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","2002","2002","kg/ha","1803.1","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","2003","2003","kg/ha","1915.3","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","2004","2004","kg/ha","2142.1","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","2005","2005","kg/ha","2151.4","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","2006","2006","kg/ha","2366","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","2007","2007","kg/ha","2543.9","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","2008","2008","kg/ha","2603.6","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","2009","2009","kg/ha","2620.8","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","2010","2010","kg/ha","2551.7","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","2011","2011","kg/ha","2739.6","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","2012","2012","kg/ha","2855.5","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","2013","2013","kg/ha","2877.6","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","2014","2014","kg/ha","2975.6","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","2015","2015","kg/ha","2934.8","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","2016","2016","kg/ha","2905.6","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","2017","2017","kg/ha","3100.7","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","2018","2018","kg/ha","3094.6","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","2019","2019","kg/ha","3170.3","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","2020","2020","kg/ha","3179","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","2021","2021","kg/ha","3231.2","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","2022","2022","kg/ha","3268.9","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","2023","2023","kg/ha","3307.8","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","0112","Maize (corn)","2024","2024","kg/ha","3312.9","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","01709.90","Other pulses n.e.c.","1981","1981","kg/ha","1333.3","E","Estimated value",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","01709.90","Other pulses n.e.c.","1982","1982","kg/ha","1348.9","X","Figure from external organization",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","01709.90","Other pulses n.e.c.","1983","1983","kg/ha","1231.3","X","Figure from external organization",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","01709.90","Other pulses n.e.c.","1984","1984","kg/ha","1281.2","X","Figure from external organization",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","01709.90","Other pulses n.e.c.","1985","1985","kg/ha","1084.6","X","Figure from external organization",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","01709.90","Other pulses n.e.c.","1986","1986","kg/ha","1155","X","Figure from external organization",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","01709.90","Other pulses n.e.c.","1987","1987","kg/ha","1068.2","X","Figure from external organization",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","01709.90","Other pulses n.e.c.","1988","1988","kg/ha","1059.1","X","Figure from external organization",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","01709.90","Other pulses n.e.c.","1989","1989","kg/ha","1125.8","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","01709.90","Other pulses n.e.c.","1990","1990","kg/ha","1124.6","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5412","Yield","01709.90","Other pulses n.e.c.","1991","1991","kg/ha","1125.4","A","Official figure",""
